occurrenceID,datasetName,datasetProvider,scientificName,sex,individualCountEnd,plantScientificName,endYear,endMonth,endDay,verbatimEventDate,startYear,country,decimalLatitude,decimalLongitude,coordinateUncertaintyInMetersEnd,manualGeoreferencing,geometry
PR_Megachilidae_RL_37782,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2019,7,29,20190729,2019,Portugal,39.942,-8.582,,provided,2742352.49536409|2066613.87823882
ADD_BDT_228,ADD_PULSE_2024,Thomas James Wood,Heriades rubicola,M,1,,2019,8,3,,,Portugal,38.457456,-9.1018,,provided,2662114.83902972|1917367.41492483
IB_bees_ES_RL_62847,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,,2019,8,3,03-08-2019;03-08-2019,2019,Portugal,38.458,-9.102,1000,provided,2662111.35575999|1917430.4810879
PR_Megachilidae_RL_37702,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2019,8,3,20190803,2019,Portugal,38.458,-9.102,,provided,2662111.35575999|1917430.4810879
HG_bees_PO_RL_863,GasparH_Portugal_2023,Hugo Gaspar,Heriades rubicola,F,1,,2021,5,20,20/05/2021,,Portugal,40.100584,-7.404935,900,provided,2843941.80157083|2059994.95655388
HG_bees_PO_RL_865,GasparH_Portugal_2023,Hugo Gaspar,Heriades rubicola,M,1,,2021,6,23,23/06/2021,,Portugal,40.100584,-7.404935,900,provided,2843941.80157083|2059994.95655388
HG_bees_PO_RL_864,GasparH_Portugal_2023,Hugo Gaspar,Heriades rubicola,M,1,,2021,6,24,24/06/2021,,Portugal,40.100584,-7.404935,900,provided,2843941.80157083|2059994.95655388
HG_bees_PO_RL_866,GasparH_Portugal_2023,Hugo Gaspar,Heriades rubicola,M,1,,2021,7,21,21/07/2021,,Portugal,40.100584,-7.404935,900,provided,2843941.80157083|2059994.95655388
HG_bees_PO_RL_867,GasparH_Portugal_2023,Hugo Gaspar,Heriades rubicola,F,1,,2021,9,16,16/09/2021,,Portugal,40.100584,-7.404935,900,provided,2843941.80157083|2059994.95655388
HG_bees_PO_RL_868,GasparH_Portugal_2023,Hugo Gaspar,Heriades rubicola,M,1,,2021,9,17,17/09/2021,,Portugal,40.100584,-7.404935,900,provided,2843941.80157083|2059994.95655388
IB_bees_ES_RL_62565,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,,,,29/07/2019,,Portugal,39.942,-8.582,1000,provided,2742352.49536409|2066613.87823882
ADD_BDT_414,ADD_PULSE_2024,Thomas James Wood,Heriades rubicola,F,1,,2023,7,21,,,Romania,47.275708,27.406486,,provided,5625157.35872414|2839049.36425683
ADD_BDT_415,ADD_PULSE_2024,Thomas James Wood,Heriades rubicola,M,1,,2023,7,23,,,Romania,47.081677,27.567895,,provided,5641906.38662974|2820843.22687484
AM_Osmiini_RL_3127,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2015,7,25,24-25.7.2015,2015,Russian Federation,45.39,47.08,,provided,7092179.84876129|3189047.05064546
AM_Osmiini_RL_3128,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2015,7,25,24-25.7.2015,2015,Russian Federation,45.39,47.08,,provided,7092179.84876129|3189047.05064546
ADD_BDT_1917,ADD_PULSE_2024,Sonja Mudri,Heriades rubicola,M,1,Trifolium campestre,2022,6,15,,,Serbia,46.104444,19.83,,provided,5079422.70868845|2604829.60215375
ADD_BDT_1926,ADD_PULSE_2024,Sonja Mudri,Heriades rubicola,M,1,Trifolium campestre,2022,6,15,,,Serbia,46.104444,19.83,,provided,5079422.70868845|2604829.60215375
ADD_MA_3103,ADD_PULSE_2024,Matthieu Aubert,Heriades rubicola,M,1,,2022,6,15,,,Serbia,46.104,19.8212,,provided,5078754.51554121|2604690.83886088
ADD_MA_3102,ADD_PULSE_2024,Matthieu Aubert,Heriades rubicola,M,1,,2022,9,6,,,Serbia,45.839,18.94,,provided,5014543.99298852|2566851.32645158
AM_Osmiini_RL_3361,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1904,1,9,09/01/1904,,Slovakia,48.43632,17.01825,,not_provided,4839625.21716572|2838342.95034303
AM_Osmiini_RL_3362,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1904,1,9,09/01/1904,,Slovakia,48.43632,17.01825,,not_provided,4839625.21716572|2838342.95034303
AM_Osmiini_RL_3280,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1904,1,7,07/01/1904,,Slovenia,45.51428,13.59085,,not_provided,4601874.2959611|2495863.06181482
ADD_BDT_2064,ADD_PULSE_2024,Andrej Gogala,Heriades rubicola,F,1,,1925,8,27,,,Slovenia,46.156505,15.597362,,not_provided,4753414.02616818|2576665.78606271
ADD_BDT_2065,ADD_PULSE_2024,Andrej Gogala,Heriades rubicola,M,1,,1926,8,27,,,Slovenia,46.156505,15.597362,,not_provided,4753414.02616818|2576665.78606271
ADD_BDT_2067,ADD_PULSE_2024,Andrej Gogala,Heriades rubicola,F,1,,1990,9,12,,,Slovenia,45.527999,13.570999,,not_provided,4600253.21040071|2497309.62652466
ADD_BDT_2068,ADD_PULSE_2024,Andrej Gogala,Heriades rubicola,F,1,,1991,8,24,,,Slovenia,45.478113,13.613136,,not_provided,4603801.83034495|2491937.25669777
ADD_BDT_2071,ADD_PULSE_2024,Andrej Gogala,Heriades rubicola,M,1,,1993,6,9,,,Slovenia,45.511788,13.900182,,not_provided,4626059.70836101|2496802.60156318
ADD_BDT_2072,ADD_PULSE_2024,Andrej Gogala,Heriades rubicola,M,1,,1993,8,17,,,Slovenia,45.528172,13.884902,,not_provided,4624775.2276521|2498556.54479874
ADD_BDT_2073,ADD_PULSE_2024,Andrej Gogala,Heriades rubicola,M,1,,1994,6,22,,,Slovenia,45.52513,13.610908,,not_provided,4603386.07821882|2497141.87642971
ADD_BDT_2074,ADD_PULSE_2024,Andrej Gogala,Heriades rubicola,M,1,,1995,6,17,,,Slovenia,45.490735,13.682942,,not_provided,4609194.43803771|2493604.04232136
ADD_BDT_2069,ADD_PULSE_2024,Andrej Gogala,Heriades rubicola,M,1,,1997,5,31,,,Slovenia,45.478113,13.613136,,not_provided,4603801.83034495|2491937.25669777
ADD_BDT_2075,ADD_PULSE_2024,Andrej Gogala,Heriades rubicola,F,1,,1997,8,12,,,Slovenia,45.513851,13.610514,,not_provided,4603413.23829085|2495889.79607781
AM_Osmiini_RL_3363,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,3,,1999,7,10,10/07/1999,,Slovenia,45.50309,13.73813,,not_provided,4613443.16549305|2495188.78696007
AM_Osmiini_RL_14029,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2009,9,5,5.9.2009,,Slovenia,45.4757,13.61814,,not_provided,4604205.56168679|2491688.71365096
AM_Osmiini_RL_14054,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2009,9,5,5.9.2009,,Slovenia,45.4757,13.61814,,not_provided,4604205.56168679|2491688.71365096
AM_Osmiini_RL_3132,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,28,,2009,9,5,5.9.2009,,Slovenia,45.4757,13.61814,,not_provided,4604205.56168679|2491688.71365096
AM_Osmiini_RL_3364,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,10,,2009,9,5,5.9.2009,,Slovenia,45.4757,13.61814,,not_provided,4604205.56168679|2491688.71365096
ADD_BDT_2066,ADD_PULSE_2024,Andrej Gogala,Heriades rubicola,,1,,2015,2,26,,,Slovenia,45.519091,13.585681,,not_provided,4601445.79038105|2496377.03552984
AM_Osmiini_RL_3206,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1969,8,13,13/08/1969,,Spain,39.9074,3.082408,,not_provided,3727237.46203949|1895275.53324546
AM_Osmiini_RL_3204,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1969,8,14,14/08/1969,,Spain,39.9074,3.082408,,not_provided,3727237.46203949|1895275.53324546
AM_Osmiini_RL_3205,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1969,8,14,14/08/1969,,Spain,39.9074,3.082408,,not_provided,3727237.46203949|1895275.53324546
AM_Osmiini_RL_3197,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1969,8,17,17/08/1969,,Spain,39.85311,3.124117,,not_provided,3730311.3175711|1888972.13211693
AM_Osmiini_RL_3198,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1969,8,17,17/08/1969,,Spain,39.85311,3.124117,,not_provided,3730311.3175711|1888972.13211693
AM_Osmiini_RL_3199,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1969,8,17,17/08/1969,,Spain,39.85311,3.124117,,not_provided,3730311.3175711|1888972.13211693
AM_Osmiini_RL_3101,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1990,6,10,10.6.1990,,Spain,39.41578,3.256477,,not_provided,3737748.80898369|1839800.77959185
AM_Osmiini_RL_3100,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1991,6,21,21.6.1991,,Spain,39.34916,2.982498,,not_provided,3713510.3406977|1834610.65986973
AM_Osmiini_RL_3095,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1991,6,9,9.6.1991,,Spain,39.53726,2.717014,,not_provided,3692412.05954091|1857466.15555294
JDC_bees_ES_RL_1799,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,F,4,,2003,9,21,20030921,,Spain,39.788,3.101,3000,provided,3727736.20610509|1881982.64378601
AM_Osmiini_RL_3103,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,2010,9,17,17/09/2010,,Spain,39.73367,3.152491,,provided,3731657.82107|1875600.01657682
JDC_bees_ES_RL_1803,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,F,1,,2013,6,1,20130601,,Spain,39.929,3.842,750,provided,3792441.64845233|1892046.06313128
JDC_bees_ES_RL_673,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,M,1,,2013,6,1,20130601,,Spain,39.929,3.842,750,provided,3792441.64845233|1892046.06313128
JDC_bees_ES_RL_1805,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,F,1,,2013,6,6,20130606,,Spain,40.042,4.105,700,provided,3815848.36180714|1902710.53707217
JDC_bees_ES_RL_675,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,M,1,,2013,6,6,20130606,,Spain,40.042,4.105,700,provided,3815848.36180714|1902710.53707217
JDC_bees_ES_RL_1806,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,F,4,,2013,9,18,20130918,,Spain,39.871,4.13,300,provided,3816652.90054525|1883697.75513236
JDC_bees_ES_RL_676,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,M,2,,2013,9,18,20130918,,Spain,39.871,4.13,300,provided,3816652.90054525|1883697.75513236
JDC_bees_ES_RL_1808,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,F,4,,2013,9,24,20130924,,Spain,39.904,4.067,900,provided,3811512.06455558|1887754.65960665
JDC_bees_ES_RL_677,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,M,1,,2014,5,19,20140519,,Spain,39.851,4.171,600,provided,3820013.16444312|1881222.5315821
JDC_bees_ES_RL_1809,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,F,1,,2014,5,23,20140523,,Spain,40.044,3.922,400,provided,3800220.15671668|1904166.59167347
JDC_bees_ES_RL_678,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,M,2,,2014,5,26,20140526,,Spain,40.042,4.105,700,provided,3815848.36180714|1902710.53707217
JDC_bees_ES_RL_679,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,M,1,,2015,5,8,20150508,,Spain,39.967,4.235,5000,provided,3826389.33181975|1893588.47778511
PR_Megachilidae_RL_37725,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2016,6,28,20160628,2016,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37726,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2016,6,28,20160628,2016,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37728,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2016,7,12,20160712,2016,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37729,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2016,7,22,20160722,2016,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37730,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2016,7,22,20160722,2016,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37731,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2016,7,22,20160722,2016,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37732,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2016,7,22,20160722,2016,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37727,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2016,7,4,20160704,2016,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37733,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,4,24,20170424,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37734,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,5,15,20170515,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37735,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,5,15,20170515,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37736,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,5,15,20170515,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37737,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,5,15,20170515,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
JDC_bees_ES_RL_680,CalafatJD_BalearicIslands_2023,Joan Diaz Calafat,Heriades rubicola,M,1,,2017,5,2,20170502,,Spain,39.904,4.067,900,provided,3811512.06455558|1887754.65960665
PR_Megachilidae_RL_37738,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,5,23,20170523,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37739,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,5,23,20170523,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37740,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,5,23,20170523,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37741,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,5,29,20170529,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37742,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,5,29,20170529,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37747,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37748,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37749,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37750,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37751,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37752,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37753,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37754,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37755,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37756,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37757,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37758,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37759,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,6,12,20170612,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37760,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,6,19,20170619,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37761,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,6,19,20170619,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37762,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,6,19,20170619,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37763,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,26,20170626,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37764,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,26,20170626,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37765,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,26,20170626,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37766,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,6,26,20170626,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37767,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,6,26,20170626,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37743,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,6,20170606,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37744,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,6,20170606,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37745,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,6,20170606,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37746,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,6,6,20170606,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37771,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,7,10,20170710,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37772,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,7,10,20170710,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37773,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,7,10,20170710,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37774,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,7,10,20170710,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37775,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,7,17,20170717,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37776,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,7,17,20170717,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37777,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,7,17,20170717,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37778,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,7,25,20170725,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37779,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,7,25,20170725,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37780,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,7,25,20170725,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37781,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,7,25,20170725,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37768,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2017,7,3,20170703,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37769,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,7,3,20170703,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37770,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2017,7,3,20170703,2017,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
PR_Megachilidae_RL_37724,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2018,5,28,20180528,2018,Spain,39.75,3.06,,provided,3723872.23828368|1878119.61123233
IB_bees_ES_RL_40592,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,Cichorium intybus,,,,12/07/2016,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_40593,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,Foeniculum vulgare,,,,22/07/2016,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62595,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,Helichrysum stoechas,,,,28/06/2016,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62596,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,Helichrysum stoechas,,,,28/06/2016,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62597,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,Convolvulus arvensis,,,,04/07/2016,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62600,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,Teucrium capitatum,,,,22/07/2016,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62601,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,Teucrium capitatum,,,,22/07/2016,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62602,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,Teucrium capitatum,,,,22/07/2016,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62603,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,Lotus corniculatus,,,,24/04/2017,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62604,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,Helichrysum stoechas,,,,15/05/2017,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62605,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,Sonchus,,,,15/05/2017,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62606,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,Scabiosa atropurpurea,,,,15/05/2017,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62607,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,Rubus ulmifolius,,,,15/05/2017,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62608,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,Helichrysum stoechas,,,,23/05/2017,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62609,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,Helichrysum stoechas,,,,23/05/2017,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
IB_bees_ES_RL_62610,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,Helichrysum stoechas,,,,23/05/2017,,Spain,39.773,3.129,,provided,3730000.06705412|1880112.92860687
